name,geoid,county,state,cases,c_avg,c_avg_100
"Lincoln, Missouri",29113,Lincoln,Missouri,0,3.13,5.3
"Candler, Georgia",13043,Candler,Georgia,0,0.57,5.29
"Cullman, Alabama",01043,Cullman,Alabama,0,4.43,5.29
"Toole, Montana",30101,Toole,Montana,0,0.25,5.28
"Twiggs, Georgia",13289,Twiggs,Georgia,0,0.43,5.28
"Brown, Ohio",39015,Brown,Ohio,0,2.29,5.26
"Medina, Texas",48325,Medina,Texas,0,2.71,5.26
"Harper, Kansas",20077,Harper,Kansas,0,0.29,5.26
"Madison, Iowa",19121,Madison,Iowa,0,0.86,5.25
"Coffey, Kansas",20031,Coffey,Kansas,0,0.43,5.24
"Yavapai, Arizona",04025,Yavapai,Arizona,0,12.29,5.23
"Gibson, Tennessee",47053,Gibson,Tennessee,0,2.57,5.23
"Richmond, Georgia",13245,Richmond,Georgia,0,10.57,5.22
"Warren, Missouri",29219,Warren,Missouri,0,1.86,5.21
"Banks, Georgia",13011,Banks,Georgia,0,1.0,5.2
"Washington, Missouri",29221,Washington,Missouri,0,1.29,5.2
"Nobles, Minnesota",27105,Nobles,Minnesota,0,1.13,5.2
"Morgan, Georgia",13211,Morgan,Georgia,0,1.0,5.19
"Juniata, Pennsylvania",42067,Juniata,Pennsylvania,0,1.29,5.19
"Campbell, South Dakota",46021,Campbell,South Dakota,0,0.07,5.19
"Ness, Kansas",20135,Ness,Kansas,0,0.14,5.19
"Seneca, Ohio",39147,Seneca,Ohio,0,2.86,5.18
"Anderson, South Carolina",45007,Anderson,South Carolina,0,10.5,5.18
"Lawrence, Tennessee",47099,Lawrence,Tennessee,0,2.29,5.18
"Putnam, Georgia",13237,Putnam,Georgia,0,1.14,5.17
"Caddo, Louisiana",22017,Caddo,Louisiana,0,12.43,5.17
"Osage, Oklahoma",40113,Osage,Oklahoma,0,2.43,5.17
"Garvin, Oklahoma",40049,Garvin,Oklahoma,0,1.43,5.16
"Graham, Arizona",04009,Graham,Arizona,0,2.0,5.15
"Lafayette, Louisiana",22055,Lafayette,Louisiana,0,12.57,5.14
"Perry, Ohio",39127,Perry,Ohio,0,1.86,5.14
"Elbert, Colorado",08039,Elbert,Colorado,0,1.38,5.14
"Spalding, Georgia",13255,Spalding,Georgia,0,3.43,5.14
"Pike, Ohio",39131,Pike,Ohio,0,1.43,5.14
"Ben Hill, Georgia",13017,Ben Hill,Georgia,0,0.86,5.13
"Muhlenberg, Kentucky",21177,Muhlenberg,Kentucky,0,1.57,5.13
"Adams, Mississippi",28001,Adams,Mississippi,0,1.57,5.12
"Sierra, California",06091,Sierra,California,0,0.15,5.12
"Butler, Kansas",20015,Butler,Kansas,0,3.43,5.12
"Cherokee, South Carolina",45021,Cherokee,South Carolina,0,2.93,5.11
"Summers, West Virginia",54089,Summers,West Virginia,0,0.64,5.11
"Logan, Kansas",20109,Logan,Kansas,0,0.14,5.11
"Hickman, Tennessee",47081,Hickman,Tennessee,0,1.29,5.11
"Trego, Kansas",20195,Trego,Kansas,0,0.14,5.1
"Chester, South Carolina",45023,Chester,South Carolina,0,1.64,5.1
"Pinal, Arizona",04021,Pinal,Arizona,0,23.57,5.09
"Orange, Indiana",18117,Orange,Indiana,0,1.0,5.09
"Wakulla, Florida",12129,Wakulla,Florida,0,1.71,5.08
"Coshocton, Ohio",39031,Coshocton,Ohio,0,1.86,5.07
"Adair, Missouri",29001,Adair,Missouri,0,1.29,5.07
"Trimble, Kentucky",21223,Trimble,Kentucky,0,0.43,5.06
"Henry, Indiana",18065,Henry,Indiana,0,2.43,5.06
"Putnam, Ohio",39137,Putnam,Ohio,0,1.71,5.06
"Calhoun, Florida",12013,Calhoun,Florida,0,0.71,5.06
"Guadalupe, Texas",48187,Guadalupe,Texas,8,8.43,5.05
"Van Wert, Ohio",39161,Van Wert,Ohio,0,1.43,5.05
"Clay, West Virginia",54015,Clay,West Virginia,0,0.43,5.04
"Clay, Georgia",13061,Clay,Georgia,0,0.14,5.04
"Effingham, Illinois",17049,Effingham,Illinois,0,1.71,5.04
"Escambia, Florida",12033,Escambia,Florida,0,16.0,5.03
"Lincoln, Colorado",08073,Lincoln,Colorado,0,0.29,5.01
"Stanly, North Carolina",37167,Stanly,North Carolina,0,3.14,5.0
"McKinley, New Mexico",35031,McKinley,New Mexico,0,3.57,5.0
"Dawes, Nebraska",31045,Dawes,Nebraska,0,0.43,4.99
"Marion, Illinois",17121,Marion,Illinois,0,1.86,4.99
"Montgomery, Alabama",01101,Montgomery,Alabama,0,11.29,4.98
"Cedar, Missouri",29039,Cedar,Missouri,0,0.71,4.98
"McIntosh, Georgia",13191,McIntosh,Georgia,0,0.71,4.97
"Livingston, Louisiana",22063,Livingston,Louisiana,0,7.0,4.97
"Robertson, Tennessee",47147,Robertson,Tennessee,0,3.57,4.97
"Jewell, Kansas",20089,Jewell,Kansas,0,0.14,4.96
"Moniteau, Missouri",29135,Moniteau,Missouri,0,0.8,4.96
"Sheridan, Kansas",20179,Sheridan,Kansas,0,0.13,4.96
"Independence, Arkansas",05063,Independence,Arkansas,0,1.88,4.96
"Ramsey, North Dakota",38071,Ramsey,North Dakota,0,0.57,4.96
"Chester, Tennessee",47023,Chester,Tennessee,0,0.86,4.96
"Carroll, Iowa",19027,Carroll,Iowa,0,1.0,4.96
"Boone, Arkansas",05009,Boone,Arkansas,0,1.86,4.96
"Montgomery, Missouri",29139,Montgomery,Missouri,0,0.57,4.95
"Ouachita, Louisiana",22073,Ouachita,Louisiana,0,7.57,4.94
"Tulare, California",06107,Tulare,California,0,23.0,4.93
"Custer, Oklahoma",40039,Custer,Oklahoma,0,1.43,4.93
"St. Joseph, Michigan",26149,St. Joseph,Michigan,0,3.0,4.92
"Coke, Texas",48081,Coke,Texas,0,0.17,4.92
"Greene, Indiana",18055,Greene,Indiana,0,1.57,4.92
"Phillips, Arkansas",05107,Phillips,Arkansas,0,0.88,4.92
"Kiowa, Oklahoma",40075,Kiowa,Oklahoma,0,0.43,4.92
"Madison, Mississippi",28089,Madison,Mississippi,0,5.21,4.91
"Montezuma, Colorado",08083,Montezuma,Colorado,0,1.29,4.91
"Wirt, West Virginia",54105,Wirt,West Virginia,0,0.29,4.91
"Cache, Utah",49005,Cache,Utah,0,6.29,4.9
"Park, Wyoming",56029,Park,Wyoming,0,1.43,4.89
"Lincoln, Louisiana",22061,Lincoln,Louisiana,0,2.29,4.89
"Geneva, Alabama",01061,Geneva,Alabama,0,1.29,4.89
"Upson, Georgia",13293,Upson,Georgia,0,1.29,4.88
"Walworth, Wisconsin",55127,Walworth,Wisconsin,0,5.06,4.87
"El Paso, Texas",48141,El Paso,Texas,53,40.86,4.87
"Crittenden, Kentucky",21055,Crittenden,Kentucky,0,0.43,4.87
"Lee, Alabama",01081,Lee,Alabama,0,8.0,4.86
"Henry, Tennessee",47079,Henry,Tennessee,0,1.57,4.86
"Mason, West Virginia",54053,Mason,West Virginia,0,1.29,4.85
"Elkhart, Indiana",18039,Elkhart,Indiana,0,10.0,4.85
"Taney, Missouri",29213,Taney,Missouri,0,2.71,4.85
"Lawrence, Pennsylvania",42073,Lawrence,Pennsylvania,0,4.14,4.84
"Gallatin, Kentucky",21077,Gallatin,Kentucky,0,0.43,4.83
"Miami, Indiana",18103,Miami,Indiana,0,1.71,4.83
"Brown, Nebraska",31017,Brown,Nebraska,0,0.14,4.83
"Sherman, Kansas",20181,Sherman,Kansas,0,0.29,4.83
"Kossuth, Iowa",19109,Kossuth,Iowa,0,0.71,4.82
"Bates, Missouri",29013,Bates,Missouri,0,0.78,4.81
"Spartanburg, South Carolina",45083,Spartanburg,South Carolina,0,15.36,4.8
"Carter, Kentucky",21043,Carter,Kentucky,0,1.29,4.8
"Osceola, Iowa",19143,Osceola,Iowa,0,0.29,4.8
"Polk, Nebraska",31143,Polk,Nebraska,0,0.25,4.8
"Lynn, Texas",48305,Lynn,Texas,0,0.29,4.8
"Noble, Indiana",18113,Noble,Indiana,0,2.29,4.79
"Chickasaw, Iowa",19037,Chickasaw,Iowa,0,0.57,4.79
"Poinsett, Arkansas",05111,Poinsett,Arkansas,0,1.13,4.78
"Russell, Kentucky",21207,Russell,Kentucky,0,0.86,4.78
"Rockwall, Texas",48397,Rockwall,Texas,1,5.0,4.77
"Sheridan, Montana",30091,Sheridan,Montana,0,0.16,4.77
"Schuyler, Missouri",29197,Schuyler,Missouri,0,0.22,4.77
"Throckmorton, Texas",48447,Throckmorton,Texas,0,0.07,4.76
"Jackson, Louisiana",22049,Jackson,Louisiana,0,0.75,4.76
"Fisher, Texas",48151,Fisher,Texas,0,0.18,4.75
"Archuleta, Colorado",08007,Archuleta,Colorado,0,0.67,4.75
"Darke, Ohio",39037,Darke,Ohio,0,2.43,4.75
"Obion, Tennessee",47131,Obion,Tennessee,0,1.43,4.75
"Franklin, Tennessee",47051,Franklin,Tennessee,0,2.0,4.74
"Macon, Alabama",01087,Macon,Alabama,0,0.86,4.74
"Torrance, New Mexico",35057,Torrance,New Mexico,0,0.73,4.74
"Clay, Illinois",17025,Clay,Illinois,0,0.63,4.74
"Fremont, Wyoming",56013,Fremont,Wyoming,0,1.86,4.73
"Tipton, Indiana",18159,Tipton,Indiana,0,0.71,4.72
"Missaukee, Michigan",26113,Missaukee,Michigan,0,0.71,4.72
"Hopkins, Texas",48223,Hopkins,Texas,0,1.75,4.72
"Rush, Kansas",20165,Rush,Kansas,0,0.14,4.71
"Alger, Michigan",26003,Alger,Michigan,0,0.43,4.71
"Cleveland, Arkansas",05025,Cleveland,Arkansas,0,0.38,4.71
"Gulf, Florida",12045,Gulf,Florida,0,0.64,4.71
"Franklin, Florida",12037,Franklin,Florida,0,0.57,4.71
"Sheridan, Wyoming",56033,Sheridan,Wyoming,0,1.43,4.69
"Wise, Texas",48497,Wise,Texas,1,3.29,4.69
"Ellsworth, Kansas",20053,Ellsworth,Kansas,0,0.29,4.68
"St. Francois, Missouri",29187,St. Francois,Missouri,0,3.14,4.68
"Douglas, Nevada",32005,Douglas,Nevada,0,2.29,4.67
"Knox, Nebraska",31107,Knox,Nebraska,0,0.39,4.67
"San Juan, Utah",49037,San Juan,Utah,0,0.71,4.67
"Union, Georgia",13291,Union,Georgia,0,1.14,4.66
"Lincoln, Nebraska",31111,Lincoln,Nebraska,0,1.63,4.65
"Macon, Tennessee",47111,Macon,Tennessee,0,1.14,4.65
"Eddy, New Mexico",35015,Eddy,New Mexico,0,2.71,4.64
"Hamlin, South Dakota",46057,Hamlin,South Dakota,0,0.29,4.64
"Washington, Louisiana",22117,Washington,Louisiana,0,2.14,4.64
"Mifflin, Pennsylvania",42087,Mifflin,Pennsylvania,0,2.14,4.64
"Whitley, Indiana",18183,Whitley,Indiana,0,1.57,4.63
"Carroll, Tennessee",47017,Carroll,Tennessee,0,1.29,4.63
"Putnam, Tennessee",47141,Putnam,Tennessee,0,3.71,4.63
"Wood, West Virginia",54107,Wood,West Virginia,0,3.86,4.62
"Lauderdale, Alabama",01077,Lauderdale,Alabama,0,4.29,4.62
"Tarrant, Texas",48439,Tarrant,Texas,0,97.14,4.62
"Pulaski, Missouri",29169,Pulaski,Missouri,0,2.43,4.62
"Oconee, Georgia",13219,Oconee,Georgia,0,1.86,4.61
"Talbot, Georgia",13263,Talbot,Georgia,0,0.29,4.61
"Lynchburg city, Virginia",51680,Lynchburg city,Virginia,0,3.78,4.6
"Pointe Coupee, Louisiana",22077,Pointe Coupee,Louisiana,0,1.0,4.6
"Knox, Kentucky",21121,Knox,Kentucky,0,1.43,4.59
"Crittenden, Arkansas",05035,Crittenden,Arkansas,2,2.2,4.59
"Grayson, Virginia",51077,Grayson,Virginia,0,0.71,4.59
"Lassen, California",06035,Lassen,California,0,1.4,4.58
"Elmore, Alabama",01051,Elmore,Alabama,0,3.71,4.57
"Randolph, Indiana",18135,Randolph,Indiana,0,1.13,4.56
"Bottineau, North Dakota",38009,Bottineau,North Dakota,0,0.29,4.55
"Jefferson, Montana",30043,Jefferson,Montana,0,0.56,4.55
"Gadsden, Florida",12039,Gadsden,Florida,0,2.07,4.54
"Huerfano, Colorado",08055,Huerfano,Colorado,0,0.31,4.53
"Madison, Indiana",18095,Madison,Indiana,0,5.86,4.52
"Russell, Kansas",20167,Russell,Kansas,0,0.31,4.49
"Lamar, Georgia",13171,Lamar,Georgia,0,0.86,4.49
"Hamilton, Illinois",17065,Hamilton,Illinois,0,0.36,4.48
"East Feliciana, Louisiana",22037,East Feliciana,Louisiana,0,0.86,4.48
"Morehouse, Louisiana",22067,Morehouse,Louisiana,0,1.11,4.47
"Fairfield, South Carolina",45039,Fairfield,South Carolina,0,1.0,4.47
"Cedar, Nebraska",31027,Cedar,Nebraska,0,0.38,4.46
"Hamilton, Florida",12047,Hamilton,Florida,0,0.64,4.46
"Baldwin, Georgia",13009,Baldwin,Georgia,0,2.0,4.46
"Pawnee, Kansas",20145,Pawnee,Kansas,0,0.29,4.45
"Marion, Kentucky",21155,Marion,Kentucky,0,0.86,4.45
"Wayne, Iowa",19185,Wayne,Iowa,0,0.29,4.44
"Fayette, Texas",48149,Fayette,Texas,2,1.13,4.44
"Grant, Washington",53025,Grant,Washington,0,4.33,4.43
"Cass, Indiana",18017,Cass,Indiana,0,1.67,4.42
"Emmons, North Dakota",38029,Emmons,North Dakota,0,0.14,4.41
"Tipton, Tennessee",47167,Tipton,Tennessee,0,2.71,4.41
"Warren, Kentucky",21227,Warren,Kentucky,0,5.86,4.41
"Wayne, Illinois",17191,Wayne,Illinois,0,0.71,4.41
"Chautauqua, Kansas",20019,Chautauqua,Kansas,0,0.14,4.4
"Fallon, Montana",30025,Fallon,Montana,0,0.13,4.39
"McDonald, Missouri",29119,McDonald,Missouri,0,1.0,4.38
"Coffee, Alabama",01031,Coffee,Alabama,0,2.29,4.37
"Tuscaloosa, Alabama",01125,Tuscaloosa,Alabama,0,9.14,4.37
"Vinton, Ohio",39163,Vinton,Ohio,0,0.57,4.37
"Quitman, Georgia",13239,Quitman,Georgia,0,0.1,4.35
"Perry, Arkansas",05105,Perry,Arkansas,1,0.45,4.35
"Leslie, Kentucky",21131,Leslie,Kentucky,0,0.43,4.34
"Alexander, Illinois",17003,Alexander,Illinois,0,0.25,4.34
"LaGrange, Indiana",18087,LaGrange,Indiana,0,1.71,4.33
"Thurston, Nebraska",31173,Thurston,Nebraska,0,0.31,4.33
"Saline, Nebraska",31151,Saline,Nebraska,0,0.62,4.33
"Swift, Minnesota",27151,Swift,Minnesota,0,0.4,4.32
"Marshall, Indiana",18099,Marshall,Indiana,0,2.0,4.32
"Orangeburg, South Carolina",45075,Orangeburg,South Carolina,0,3.71,4.31
"Panola, Texas",48365,Panola,Texas,0,1.0,4.31
"Union, Arkansas",05139,Union,Arkansas,1,1.67,4.31
"Wharton, Texas",48481,Wharton,Texas,3,1.78,4.28
"Jackson, South Dakota",46071,Jackson,South Dakota,0,0.14,4.27
"Franklin, Iowa",19069,Franklin,Iowa,0,0.43,4.26
"Fall River, South Dakota",46047,Fall River,South Dakota,0,0.29,4.26
"Grundy, Tennessee",47061,Grundy,Tennessee,0,0.57,4.26
"Madison, Florida",12079,Madison,Florida,0,0.79,4.25
"Mason, Texas",48319,Mason,Texas,0,0.18,4.25
"Tama, Iowa",19171,Tama,Iowa,0,0.71,4.24
"Mohave, Arizona",04015,Mohave,Arizona,0,9.0,4.24
"Gillespie, Texas",48171,Gillespie,Texas,0,1.14,4.23
"Gage, Nebraska",31067,Gage,Nebraska,0,0.91,4.23
"Graves, Kentucky",21083,Graves,Kentucky,0,1.57,4.22
"Luna, New Mexico",35029,Luna,New Mexico,0,1.0,4.22
"Clinton, Indiana",18023,Clinton,Indiana,0,1.36,4.21
"Bonneville, Idaho",16019,Bonneville,Idaho,0,5.0,4.2
"Clay, Alabama",01027,Clay,Alabama,0,0.56,4.2
"Jack, Texas",48237,Jack,Texas,1,0.38,4.2
"Hall, Nebraska",31079,Hall,Nebraska,0,2.57,4.19
"Monroe, Ohio",39111,Monroe,Ohio,0,0.57,4.19
"Sabine, Louisiana",22085,Sabine,Louisiana,0,1.0,4.19
"Love, Oklahoma",40085,Love,Oklahoma,0,0.43,4.18
"Morgan, Alabama",01103,Morgan,Alabama,0,5.0,4.18
"Keokuk, Iowa",19107,Keokuk,Iowa,0,0.43,4.18
"Logan, Oklahoma",40083,Logan,Oklahoma,0,2.0,4.17
"Vernon, Missouri",29217,Vernon,Missouri,0,0.86,4.17
"St. Landry, Louisiana",22097,St. Landry,Louisiana,0,3.43,4.17
"Bryan, Oklahoma",40013,Bryan,Oklahoma,0,2.0,4.17
"Rabun, Georgia",13241,Rabun,Georgia,0,0.71,4.17
"Marshall, Tennessee",47117,Marshall,Tennessee,0,1.43,4.16
"Hopkins, Kentucky",21107,Hopkins,Kentucky,0,1.86,4.16
"Pulaski, Georgia",13235,Pulaski,Georgia,0,0.46,4.14
"Conecuh, Alabama",01035,Conecuh,Alabama,0,0.5,4.14
"Craighead, Arkansas",05031,Craighead,Arkansas,7,4.57,4.14
"Maverick, Texas",48323,Maverick,Texas,0,2.43,4.14
"Greenwood, South Carolina",45047,Greenwood,South Carolina,0,2.93,4.14
"Kosciusko, Indiana",18085,Kosciusko,Indiana,0,3.29,4.14
"Morgan, Colorado",08087,Morgan,Colorado,0,1.2,4.13
"Levy, Florida",12075,Levy,Florida,0,1.71,4.13
"Barrow, Georgia",13013,Barrow,Georgia,0,3.43,4.12
"Dickens, Texas",48125,Dickens,Texas,0,0.09,4.11
"Butte, South Dakota",46019,Butte,South Dakota,0,0.43,4.11
"Nemaha, Nebraska",31127,Nemaha,Nebraska,0,0.29,4.1
"De Soto, Louisiana",22031,De Soto,Louisiana,0,1.13,4.1
"Washington, Georgia",13303,Washington,Georgia,0,0.83,4.09
"Bell, Texas",48027,Bell,Texas,13,14.86,4.09
"Iberia, Louisiana",22045,Iberia,Louisiana,0,2.86,4.09
"Hampton, South Carolina",45049,Hampton,South Carolina,0,0.79,4.09
"Newton, Indiana",18111,Newton,Indiana,0,0.57,4.09
"Leake, Mississippi",28079,Leake,Mississippi,0,0.93,4.08
"Washington, Indiana",18175,Washington,Indiana,0,1.14,4.08
"King and Queen, Virginia",51097,King and Queen,Virginia,0,0.29,4.07
"St. James, Louisiana",22093,St. James,Louisiana,0,0.86,4.06
"Limestone, Alabama",01083,Limestone,Alabama,0,4.0,4.04
"Jasper, Georgia",13159,Jasper,Georgia,0,0.57,4.02
"Monroe, Kentucky",21171,Monroe,Kentucky,0,0.43,4.02
"Tom Green, Texas",48451,Tom Green,Texas,43,4.78,4.01
"Roane, Tennessee",47145,Roane,Tennessee,0,2.14,4.01
"Franklin, Texas",48159,Franklin,Texas,0,0.43,4.0
"Ellis, Kansas",20051,Ellis,Kansas,0,1.14,4.0
"Uintah, Utah",49047,Uintah,Utah,0,1.43,4.0
"Pontotoc, Mississippi",28115,Pontotoc,Mississippi,0,1.29,4.0
"Idaho, Idaho",16049,Idaho,Idaho,0,0.67,4.0
"Logan, Arkansas",05083,Logan,Arkansas,0,0.86,3.99
"Dickenson, Virginia",51051,Dickenson,Virginia,0,0.57,3.99
"Smith, Kansas",20183,Smith,Kansas,0,0.14,3.99
"Switzerland, Indiana",18155,Switzerland,Indiana,0,0.43,3.99
"Prentiss, Mississippi",28117,Prentiss,Mississippi,0,1.0,3.98
"Taylor, Florida",12123,Taylor,Florida,0,0.86,3.97
"Beaverhead, Montana",30001,Beaverhead,Montana,0,0.38,3.97
"Richland, Montana",30083,Richland,Montana,0,0.43,3.97
"Tyler, Texas",48457,Tyler,Texas,0,0.86,3.96
"Wheeler, Texas",48483,Wheeler,Texas,1,0.2,3.96
"Grimes, Texas",48185,Grimes,Texas,2,1.14,3.96
"Brown, Texas",48049,Brown,Texas,2,1.5,3.96
"Coryell, Texas",48099,Coryell,Texas,2,3.0,3.95
"Rio Blanco, Colorado",08103,Rio Blanco,Colorado,0,0.25,3.95
"Nacogdoches, Texas",48347,Nacogdoches,Texas,2,2.57,3.94
"Whitley, Kentucky",21235,Whitley,Kentucky,0,1.43,3.94
"Lafayette, Missouri",29107,Lafayette,Missouri,0,1.29,3.93
"Upton, Texas",48461,Upton,Texas,0,0.14,3.91
"Kinney, Texas",48271,Kinney,Texas,0,0.14,3.9
"Miller, Missouri",29131,Miller,Missouri,0,1.0,3.9
"Menard, Texas",48327,Menard,Texas,1,0.08,3.9
"Hardin, Tennessee",47071,Hardin,Tennessee,0,1.0,3.9
"Nez Perce, Idaho",16069,Nez Perce,Idaho,0,1.57,3.89
"Garden, Nebraska",31069,Garden,Nebraska,0,0.07,3.89
"Carteret, North Carolina",37031,Carteret,North Carolina,0,2.69,3.88
"Mahaska, Iowa",19123,Mahaska,Iowa,0,0.86,3.88
"Louisa, Iowa",19115,Louisa,Iowa,0,0.43,3.88
"Perry, Kentucky",21193,Perry,Kentucky,0,1.0,3.88
"Christian, Missouri",29043,Christian,Missouri,0,3.43,3.87
"Crosby, Texas",48107,Crosby,Texas,0,0.22,3.87
"Knott, Kentucky",21119,Knott,Kentucky,0,0.57,3.86
"Lee, Kentucky",21129,Lee,Kentucky,0,0.29,3.86
"Thomas, Georgia",13275,Thomas,Georgia,0,1.71,3.86
"Daviess, Indiana",18027,Daviess,Indiana,0,1.29,3.86
"Overton, Tennessee",47133,Overton,Tennessee,0,0.86,3.85
"Noble, Oklahoma",40103,Noble,Oklahoma,0,0.43,3.85
"McCook, South Dakota",46087,McCook,South Dakota,0,0.21,3.84
"Newton, Missouri",29145,Newton,Missouri,0,2.0,3.84
"Rutherford, North Carolina",37161,Rutherford,North Carolina,0,2.57,3.84
"Shelby, Indiana",18145,Shelby,Indiana,0,1.71,3.83
"Wayne, Georgia",13305,Wayne,Georgia,0,1.14,3.82
"Harrison, Mississippi",28047,Harrison,Mississippi,0,7.93,3.81
"Crowley, Colorado",08025,Crowley,Colorado,0,0.23,3.81
"Forrest, Mississippi",28035,Forrest,Mississippi,0,2.86,3.81
"Cavalier, North Dakota",38019,Cavalier,North Dakota,0,0.14,3.8
"Carter, Tennessee",47019,Carter,Tennessee,0,2.14,3.8
"Greene, Alabama",01063,Greene,Alabama,0,0.31,3.79
"George, Mississippi",28039,George,Mississippi,0,0.93,3.79
"Crawford, Indiana",18025,Crawford,Indiana,0,0.4,3.78
"Macon, Missouri",29121,Macon,Missouri,0,0.57,3.78
"McCormick, South Carolina",45065,McCormick,South Carolina,0,0.36,3.77
"Panola, Mississippi",28107,Panola,Mississippi,0,1.29,3.76
"Lauderdale, Mississippi",28075,Lauderdale,Mississippi,0,2.79,3.76
"Yankton, South Dakota",46135,Yankton,South Dakota,0,0.86,3.76
"Custer, Montana",30017,Custer,Montana,0,0.43,3.76
"Lee, Arkansas",05077,Lee,Arkansas,0,0.33,3.76
"Pima, Arizona",04019,Pima,Arizona,0,39.23,3.75
"Dillon, South Carolina",45033,Dillon,South Carolina,0,1.14,3.75
"Union, Florida",12125,Union,Florida,0,0.57,3.75
"Uvalde, Texas",48463,Uvalde,Texas,0,1.0,3.74
"Hemphill, Texas",48211,Hemphill,Texas,0,0.14,3.74
"Ouachita, Arkansas",05103,Ouachita,Arkansas,1,0.88,3.74
"Lincoln, Tennessee",47103,Lincoln,Tennessee,0,1.29,3.74
"Wells, North Dakota",38103,Wells,North Dakota,0,0.14,3.73
"Kearny, Kansas",20093,Kearny,Kansas,0,0.14,3.72
"Greene, Tennessee",47059,Greene,Tennessee,0,2.57,3.72
"Carroll, Ohio",39019,Carroll,Ohio,0,1.0,3.72
"White, Georgia",13311,White,Georgia,0,1.14,3.71
"Tunica, Mississippi",28143,Tunica,Mississippi,0,0.36,3.71
"Chicot, Arkansas",05017,Chicot,Arkansas,0,0.38,3.71
"Dimmit, Texas",48127,Dimmit,Texas,0,0.38,3.7
"Suwannee, Florida",12121,Suwannee,Florida,0,1.64,3.7
"Ellis, Oklahoma",40045,Ellis,Oklahoma,0,0.14,3.7
"Russell, Alabama",01113,Russell,Alabama,0,2.14,3.7
"Schuyler, Illinois",17169,Schuyler,Illinois,0,0.25,3.69
"Sebastian, Arkansas",05131,Sebastian,Arkansas,4,4.71,3.69
"Wabash, Indiana",18169,Wabash,Indiana,0,1.14,3.69
"Berrien, Georgia",13019,Berrien,Georgia,0,0.71,3.68
"Kimball, Nebraska",31105,Kimball,Nebraska,0,0.13,3.67
"Ottawa, Oklahoma",40115,Ottawa,Oklahoma,0,1.14,3.67
"York, Nebraska",31185,York,Nebraska,0,0.5,3.66
"Lyon, Iowa",19119,Lyon,Iowa,0,0.43,3.65
"Morgan, Missouri",29141,Morgan,Missouri,0,0.75,3.64
"Lawrence, Illinois",17101,Lawrence,Illinois,0,0.57,3.64
"Big Horn, Wyoming",56003,Big Horn,Wyoming,0,0.43,3.64
"Nueces, Texas",48355,Nueces,Texas,0,13.14,3.63
"Cochise, Arizona",04003,Cochise,Arizona,0,4.57,3.63
"Fannin, Texas",48147,Fannin,Texas,0,1.29,3.62
"Greene, Missouri",29077,Greene,Missouri,0,10.57,3.61
"Marion, Kansas",20115,Marion,Kansas,0,0.43,3.61
"Kendall, Texas",48259,Kendall,Texas,2,1.71,3.61
"DeKalb, Indiana",18033,DeKalb,Indiana,0,1.57,3.61
"Pearl River, Mississippi",28109,Pearl River,Mississippi,0,2.0,3.6
"Haskell, Kansas",20081,Haskell,Kansas,0,0.14,3.6
"Conway, Arkansas",05029,Conway,Arkansas,0,0.75,3.6
"Franklin city, Virginia",51620,Franklin city,Virginia,0,0.29,3.59
"Carroll, Mississippi",28015,Carroll,Mississippi,0,0.36,3.59
"Jefferson Davis, Mississippi",28065,Jefferson Davis,Mississippi,0,0.4,3.59
"Grady, Oklahoma",40051,Grady,Oklahoma,0,2.0,3.58
"Washington, Ohio",39167,Washington,Ohio,0,2.14,3.58
"Osage, Kansas",20139,Osage,Kansas,0,0.57,3.58
"Stone, Missouri",29209,Stone,Missouri,0,1.14,3.58
"Autauga, Alabama",01001,Autauga,Alabama,0,2.0,3.58
"Union, Tennessee",47173,Union,Tennessee,0,0.71,3.58
"Neosho, Kansas",20133,Neosho,Kansas,0,0.57,3.57
"Box Elder, Utah",49003,Box Elder,Utah,0,2.0,3.57
"Talladega, Alabama",01121,Talladega,Alabama,0,2.86,3.57
"Juab, Utah",49023,Juab,Utah,0,0.43,3.57
"Ste. Genevieve, Missouri",29186,Ste. Genevieve,Missouri,0,0.64,3.56
"Jasper, South Carolina",45053,Jasper,South Carolina,0,1.07,3.56
"Marlboro, South Carolina",45069,Marlboro,South Carolina,0,0.93,3.56
"Florence, South Carolina",45041,Florence,South Carolina,0,4.93,3.56
"Doddridge, West Virginia",54017,Doddridge,West Virginia,0,0.3,3.55
"Oklahoma, Oklahoma",40109,Oklahoma,Oklahoma,0,28.29,3.55
"Martin, Indiana",18101,Martin,Indiana,0,0.36,3.55
"Cumberland, Tennessee",47035,Cumberland,Tennessee,0,2.14,3.54
"Sanders, Montana",30089,Sanders,Montana,0,0.43,3.54
"Teton, Idaho",16081,Teton,Idaho,0,0.43,3.53
"Pottawattamie, Iowa",19155,Pottawattamie,Iowa,0,3.29,3.53
"Meade, South Dakota",46093,Meade,South Dakota,0,1.0,3.53
"Pottawatomie, Kansas",20149,Pottawatomie,Kansas,0,0.86,3.52
"Carroll, Arkansas",05015,Carroll,Arkansas,0,1.0,3.52
"Live Oak, Texas",48297,Live Oak,Texas,0,0.43,3.51
"Lonoke, Arkansas",05085,Lonoke,Arkansas,3,2.57,3.51
"Tehama, California",06103,Tehama,California,0,2.29,3.51
"Grant, Kansas",20067,Grant,Kansas,0,0.25,3.5
"Floyd, Texas",48153,Floyd,Texas,1,0.2,3.5
"Laurens, South Carolina",45059,Laurens,South Carolina,0,2.36,3.49
